측정일시	측정소명	이산화질소농도(ppm)	오존농도(ppm)	일산화탄소농도(ppm)	아황산가스(ppm)	미세먼지(ug/m^2)	초미세먼지(ug/m^2)
20160715	화랑로	0.047	0.016	0.6	0.003	25	13
20160715	종로	0.054	0.01	0.5	0.004	23	11
20160715	성북구	0.025	0.021	0.4	0.005	23	11
20160715	강남대로	0.068	0.009	0.7	0.006	33	19
20160715	한강대로	0.034	0.021	0.4	0.004	37	15
20160715	영등포구	0.02	0.035	0.3	0.003	23	12
20160715	구로구	0.02	0.031	0.3	0.004	21	13
20160715	성동구	0.017	0.02	0.2	0.005	20	11
20160715	도봉구	0.016	0.033	0.2	0.003	17	10
20160715	천호대로	0.029	0.018	0.4	0.003	20	13
20160715	금천구	0.016	0.037	0.3	0.003	16	9
20160715	양천구	0.026	0.028	0.4	0.003	16	8
20160715	영등포로	0.044	0.014	0.5	0.006	30	14
20160715	정릉로	0.024	0.024	0.4	0.007		
20160715	강동구	0.019	0.022	0.3	0.003	19	10
20160715	관악구	0.028	0.022	0.4	0.004	22	12
20160715	동대문구	0.017	0.023	0.3	0.004	18	11
20160715	강변북로	0.035	0.014	0.3	0.005	21	10
20160715	청계천로	0.037	0.019	0.3	0.007	19	13
20160714	은평구	0.024	0.026	0.3	0.004	28	15
20160714	영등포로	0.061	0.016	0.5	0.006	40	24
20160714	강동구	0.021	0.025	0.3	0.004	25	16
20160714	영등포구	0.024	0.037	0.5	0.003	29	18
20160714	용산구	0.022	0.029	0.2	0.004	31	20
20160714	종로	0.05	0.014	0.4	0.004	30	18
20160714	공항대로	0.035	0.016	0.5	0.004	46	25
20160714	천호대로	0.037	0.018	0.4	0.004	26	19
20160714	강변북로	0.048	0.011	0.3	0.005	30	16
20160714	중랑구	0.021	0.024	0.6	0.006	24	16
20160714	도산대로	0.04	0.018	0.5	0.004	31	19
20160714	동대문구	0.019	0.026	0.3	0.005	23	15
20160714	노원구	0.016	0.029	0.3	0.006	20	14
20160714	구로구	0.018	0.046	0.3	0.005	36	22
20160714	동작구	0.026	0.027	0.3	0.004	24	14
20160714	광진구	0.025	0.025	0.4	0.004	28	17
20160714	강북구	0.021	0.033	0.3	0.003	21	16
20160714	한강대로	0.046	0.022	0.5	0.005	44	23
20160714	성북구	0.029	0.02	0.4	0.005	29	18
20160714	종로구	0.018	0.027	0.3	0.004	20	12
20160714	화랑로	0.051	0.023	0.6	0.004	32	21
20160714	청계천로	0.04	0.024	0.3	0.007	29	14
20160714	강남대로	0.074	0.012	0.7	0.006	45	24
20160714	동작대로	0.059	0.022	0.6	0.005	49	31
20160714	양천구	0.022	0.041	0.4	0.003	32	17
20160714	중구	0.034	0.026	0.3	0.002	31	19
20160714	마포구	0.028	0.032	0.6	0.004	34	22
20160714	강서구	0.019	0.029	0.3	0.005	39	20
20160714	서대문구	0.018	0.034	0.4	0.003	33	15
20160714	도봉구	0.018	0.034	0.3	0.003	24	14
20160714	관악구	0.027	0.028	0.4	0.005	39	25
20160714	송파구	0.019	0.029	0.3	0.004	22	15
20160714	성동구	0.021	0.023	0.2	0.005	26	15
20160714	신촌로	0.053	0.011	0.7	0.004	54	24
20160714	정릉로	0.024	0.039	0.4	0.008		
20160714	홍릉로	0.039	0.019	0.5	0.007	27	17
20160714	금천구	0.03	0.033	0.4	0.004	35	22
20160714	서초구	0.03	0.029	0.3	0.004	33	20
20160714	강남구	0.023	0.028	0.3	0.005	27	17
20160713	강동구	0.033	0.01	0.4	0.004	38	22
20160713	구로구	0.021	0.019	0.3	0.006	31	18
20160713	도봉구	0.019	0.021	0.3	0.004	28	17
20160713	서초구	0.03	0.009	0.3	0.004	33	19
20160713	동작구	0.03	0.009	0.3	0.005	21	11
20160713	강서구	0.017	0.011	0.2	0.005	31	16
20160713	성북구	0.026	0.013	0.3	0.005	24	15
20160713	강남대로	0.056	0.005	0.7	0.006	40	23
20160713	마포구	0.027	0.014	0.5	0.004	29	19
20160713	송파구	0.03	0.01	0.4	0.005	32	20
20160713	은평구	0.023	0.016	0.3	0.004	31	16
20160713	천호대로	0.038	0.009	0.4	0.004	33	19
20160713	중구	0.028	0.014	0.2	0.003	31	16
20160713	금천구	0.03	0.008	0.4	0.004	31	19
20160713	영등포구	0.024	0.021	0.4	0.004	32	20
20160713	종로구	0.019	0.014	0.3	0.005	23	14
20160713	신촌로	0.043	0.006	0.5	0.004	46	22
20160713	화랑로	0.041	0.017	0.5	0.004	40	24
20160713	동작대로	0.047	0.012	0.6	0.006	50	29
20160713	강북구	0.02	0.022	0.3	0.004	21	15
20160713	한강대로	0.037	0.01	0.5	0.005	37	20
20160713	홍릉로	0.039	0.009	0.6	0.007	40	21
20160713	강남구	0.028	0.01	0.3	0.005	33	20
20160713	성동구	0.027	0.008	0.2	0.005	34	18
20160713	강변북로	0.053	0.003	0.4	0.006	39	20
20160713	용산구	0.023	0.01	0.2	0.005	30	19
20160713	영등포로	0.051	0.005	0.4	0.007	35	21
20160713	동대문구	0.021	0.014	0.3	0.005	30	18
20160713	노원구	0.018	0.02	0.3	0.006	20	14
20160713	서대문구	0.019	0.016	0.3	0.003	32	15
20160713	청계천로	0.032	0.013	0.2	0.006	30	10
20160713	도산대로	0.032	0.007	0.3	0.004	33	18
20160713	양천구	0.021	0.015	0.3	0.003	26	14
20160713	관악구	0.029	0.009	0.3	0.005	33	21
20160713	광진구	0.033	0.012	0.5	0.005	36	19
20160713	중랑구	0.024	0.015	0.6	0.006	33	20
20160713	정릉로	0.014	0.025	0.3	0.008	28	
20160713	종로	0.029	0.01	0.3	0.004	38	18
20160713	공항대로	0.028	0.007	0.4	0.004	39	21
20160712	마포구	0.033	0.025	0.6	0.006	35	25
20160712	신촌로	0.055	0.01	0.6	0.006	48	26
20160712	강변북로	0.063	0.007	0.5	0.007	45	27
20160712	강동구	0.035	0.023	0.5	0.005	40	30
20160712	공항대로	0.033	0.011	0.5	0.007	36	24
20160712	성동구	0.034	0.016	0.3	0.005	40	28
20160712	화랑로	0.054	0.031	0.6	0.005	45	32
20160712	청계천로	0.044	0.025	0.3	0.006	37	14
20160712	도산대로	0.04	0.017	0.4	0.006	39	25
20160712	은평구	0.028	0.024	0.3	0.005	35	23
20160712	영등포구	0.028	0.03	0.4	0.006	39	25
20160712	천호대로	0.043	0.021	0.5	0.005	44	31
20160712	용산구	0.029	0.023	0.3	0.005	42	31
20160712	서대문구	0.02	0.028	0.3	0.006	31	17
20160712	강남대로	0.065	0.016	0.7	0.007	53	31
20160712	동작구	0.03	0.027	0.4	0.005	35	23
20160712	구로구	0.023	0.027	0.4	0.008	37	27
20160712	송파구	0.03	0.025	0.4	0.005	35	26
20160712	정릉로	0.019	0.068	0.4	0.009	41	38
20160712	중랑구	0.03	0.027	0.5	0.007	40	29
20160712	동작대로	0.059	0.022	0.6	0.007	58	38
20160712	강남구	0.033	0.023	0.4	0.006	39	29
20160712	홍릉로	0.049	0.017	0.7	0.008	55	32
20160712	종로	0.042	0.016	0.4	0.005	35	24
20160712	도봉구	0.029	0.035	0.4	0.006	38	27
20160712	강서구	0.022	0.016	0.3	0.007	32	23
20160712	성북구	0.034	0.024	0.5	0.006	36	31
20160712	종로구	0.025	0.022	0.4	0.006	28	20
20160712	광진구	0.037	0.025	0.6	0.005	54	40
20160712	노원구	0.027	0.033	0.5	0.007	43	34
20160712	서초구	0.034	0.024	0.4	0.006	33	23
20160712	영등포로	0.061	0.013	0.5	0.008	38	25
20160712	중구	0.034	0.026	0.4	0.005	32	21
20160712	양천구	0.028	0.028	0.4	0.006	34	21
20160712	강북구	0.03	0.037	0.5	0.005	44	35
20160712	금천구	0.029	0.032	0.4	0.005	38	28
20160712	동대문구	0.027	0.024	0.4	0.006	35	25
20160712	관악구	0.029	0.032	0.4	0.007	44	30
20160712	한강대로	0.049	0.021	0.6	0.006	44	27
20160711	양천구	0.038	0.043	0.6	0.007	48	28
20160711	서초구	0.046	0.034	0.5	0.005	56	39
20160711	영등포로	0.076	0.02	0.6	0.008	63	42
20160711	강서구	0.029	0.033	0.4	0.006	55	33
20160711	신촌로	0.074	0.012	0.8	0.004	85	45
20160711	강동구	0.035	0.039	0.5	0.004	57	38
20160711	중구	0.043	0.039	0.5	0.004	57	37
20160711	공항대로	0.042	0.018	0.7	0.007	59	37
20160711	도산대로	0.055	0.025	0.6	0.005	57	35
20160711	강변북로	0.075	0.015	0.5	0.006	61	39
20160711	종로구	0.028	0.034	0.4	0.006	44	35
20160711	광진구	0.037	0.042	0.7	0.004	62	44
20160711	천호대로	0.054	0.034	0.5	0.004	47	30
20160711	강남대로	0.093	0.016	0.8	0.006	64	44
20160711	노원구	0.022	0.053	0.5	0.006	44	35
20160711	구로구	0.031		0.5	0.008	59	38
20160711	성북구	0.039	0.029	0.6	0.005	61	47
20160711	송파구	0.033	0.045	0.6	0.004	47	33
20160711	강남구	0.042	0.037	0.5	0.006	58	40
20160711	성동구	0.038	0.028	0.4	0.005	57	36
20160711	화랑로	0.067	0.035	0.7	0.004	64	46
20160711	서대문구	0.023	0.042	0.4	0.004	58	31
20160711	영등포구	0.042	0.034	0.6	0.005	65	40
20160711	한강대로	0.059	0.034	0.6	0.006	67	40
20160711	금천구	0.046	0.039	0.5	0.006	49	32
20160711	강북구	0.029	0.055	0.5	0.004	51	39
20160711	은평구	0.034	0.027	0.4	0.004	57	34
20160711	용산구	0.032	0.041	0.4	0.005	50	36
20160711	홍릉로	0.063	0.027	0.8	0.007	66	39
20160711	관악구	0.046	0.023	0.6	0.007	56	36
20160711	마포구	0.041	0.04	0.8	0.005	52	37
20160711	동대문구	0.031	0.037	0.5	0.006	56	37
20160711	동작대로	0.083	0.025	0.8	0.006	70	49
20160711	정릉로	0.029	0.076	0.5	0.007	65	44
20160711	동작구	0.041	0.036	0.5	0.004	35	21
20160711	중랑구	0.032	0.044	0.5	0.006	58	42
20160711	도봉구	0.023	0.055	0.4	0.004	52	35
20160711	종로	0.056	0.022	0.4	0.004	63	30
20160711	청계천로	0.053	0.038	0.3	0.006	50	13
20160710	양천구	0.027	0.034	0.4	0.005	30	16
20160710	청계천로	0.038	0.035	0.2	0.008	36	5
20160710	관악구	0.03	0.031	0.4	0.006	39	23
20160710	강변북로	0.063	0.01	0.5	0.007	43	23
20160710	은평구	0.024	0.027	0.2	0.004	36	21
20160710	성북구	0.029	0.025	0.5	0.005	39	26
20160710	영등포구	0.025	0.036	0.4	0.005	39	24
20160710	서대문구	0.023	0.031	0.4	0.004	35	17
20160710	도산대로	0.04	0.022	0.4	0.006	37	21
20160710	강남대로	0.059	0.018	0.6	0.005	44	28
20160710	용산구	0.029	0.029	0.4	0.005	35	23
20160710	마포구	0.031	0.031	0.6	0.005	33	22
20160710	영등포로	0.058	0.016	0.5	0.008	39	24
20160710	성동구	0.033	0.021	0.4	0.005	39	22
20160710	도봉구	0.02	0.04	0.3	0.004	37	23
20160710	구로구	0.022		0.4	0.007	37	23
20160710	동작구	0.027	0.032	0.4	0.004	22	13
20160710	공항대로	0.029	0.015	0.5	0.005	38	23
20160710	강북구	0.023	0.04	0.4	0.003	31	21
20160710	중랑구	0.03	0.029	0.4	0.006	38	26
20160710	동작대로	0.058	0.024	0.6	0.006	49	32
20160710	강동구	0.036	0.026	0.5	0.004	39	26
20160710	송파구	0.031	0.034	0.5	0.004	35	24
20160710	강남구	0.032	0.032	0.4	0.006	38	25
20160710	광진구	0.037	0.029	0.6	0.005	39	25
20160710	서초구	0.034	0.029	0.4	0.006	42	23
20160710	천호대로	0.044	0.026	0.5	0.004	37	23
20160710	종로구	0.023	0.027	0.3	0.006	28	18
20160710	강서구	0.023	0.024	0.4	0.006	36	20
20160710	동대문구	0.025	0.027	0.4	0.006	36	23
20160710	금천구	0.029	0.03	0.4	0.004	31	20
20160710	신촌로	0.05	0.013	0.6	0.006	45	24
20160710	화랑로	0.046	0.026	0.6	0.004	43	24
20160710	정릉로	0.018	0.051	0.4	0.007	42	24
20160710	한강대로	0.047	0.024	0.5	0.006	44	26
20160710	노원구	0.018	0.034	0.4	0.006	28	20
20160710	홍릉로	0.046	0.022	0.6	0.007	37	23
20160710	종로	0.035	0.02	0.3	0.004	35	18
20160710	중구	0.033	0.03	0.4	0.004	37	22
20160709	동작구	0.029	0.024	0.5	0.004	28	16
20160709	강동구	0.031	0.022	0.4	0.004	39	23
20160709	구로구	0.022	0.109	0.4	0.005	41	25
20160709	강북구	0.022	0.033	0.4	0.003	34	22
20160709	노원구	0.019	0.028	0.4	0.006	29	20
20160709	은평구	0.023	0.023	0.3	0.004	36	20
20160709	공항대로	0.032	0.01	0.6	0.005	52	30
20160709	양천구	0.025	0.031	0.4	0.003	41	20
20160709	금천구	0.031	0.026	0.5	0.003	42	26
20160709	동작대로	0.062	0.019	0.7	0.005	54	32
20160709	신촌로	0.047	0.012	0.7	0.004	54	25
20160709	영등포로	0.053	0.014	0.5	0.006	41	25
20160709	성동구	0.03	0.017	0.4	0.005	42	22
20160709	홍릉로	0.044	0.016	0.7	0.007	36	21
20160709	동대문구	0.024	0.022	0.4	0.005	37	21
20160709	광진구	0.032	0.024	0.6	0.004	39	22
20160709	송파구	0.026	0.029	0.5	0.003	34	21
20160709	도봉구	0.019	0.035	0.4	0.004	39	22
20160709	강서구	0.021	0.021	0.4	0.005	42	23
20160709	관악구	0.029	0.025	0.5	0.004	46	29
20160709	천호대로	0.04	0.021	0.4	0.004	35	21
20160709	정릉로	0.018	0.039	0.4	0.007	45	25
20160709	강변북로	0.064	0.007	0.6	0.005	48	24
20160709	화랑로	0.053	0.017	0.7	0.003	44	16
20160709	중랑구	0.023	0.026	0.4	0.005	40	24
20160709	서초구	0.034	0.023	0.4	0.004	51	25
20160709	한강대로	0.044	0.022	0.6	0.005	45	26
20160709	종로구	0.02	0.024	0.3	0.005	30	19
20160709	중구	0.028	0.027	0.4	0.002	38	22
20160709	마포구	0.028	0.027	0.7	0.004	40	26
20160709	청계천로	0.036	0.025	0.3	0.006	35	
20160709	강남구	0.028	0.026	0.4	0.005	40	24
20160709	영등포구	0.028	0.028	0.4	0.003	44	25
20160709	종로	0.032	0.016	0.3	0.003	34	18
20160709	도산대로	0.037	0.019	0.5	0.004	42	22
20160709	용산구	0.025	0.024	0.4	0.004	39	25
20160709	서대문구	0.018	0.03	0.3	0.003	39	16
20160709	강남대로	0.072	0.01	0.8	0.005	49	27
20160709	성북구	0.027	0.021	0.5	0.005	39	25
20160708	강변북로	0.073	0.009	0.6	0.006	58	34
20160708	마포구	0.04	0.033	0.7	0.004	62	45
20160708	공항대로	0.042	0.012	0.7	0.004	70	43
20160708	서대문구	0.022	0.04	0.4	0.003	56	27
20160708	동작대로	0.073	0.019	0.8	0.005	70	43
20160708	청계천로	0.048	0.031	0.3	0.009	61	27
20160708	중구	0.039	0.034	0.5	0.003	55	36
20160708	서초구	0.042	0.03	0.5	0.004	57	34
20160708	정릉로	0.028	0.034	0.5	0.008	65	40
20160708	구로구	0.026	0.056	0.5	0.005	56	35
20160708	강북구	0.032	0.037	0.5	0.003	64	48
20160708	영등포구	0.036	0.032	0.5	0.004	62	34
20160708	성북구	0.03	0.03	0.6	0.005	51	38
20160708	금천구	0.034	0.034	0.5	0.004	51	35
20160708	강동구	0.032	0.03	0.5	0.004	53	32
20160708	중랑구	0.023	0.038	0.5	0.005	53	33
20160708	도봉구	0.03	0.039	0.4	0.003	50	31
20160708	양천구	0.034	0.037	0.5	0.004	62	33
20160708	노원구	0.026	0.035	0.5	0.006	57	47
20160708	성동구	0.035	0.024	0.4	0.005	55	33
20160708	은평구	0.028	0.031	0.4	0.004	54	31
20160708	송파구	0.031	0.036	0.5	0.004	45	31
20160708	종로구	0.029	0.029	0.4	0.004	52	40
20160708	천호대로	0.05	0.023	0.5	0.004	47	31
20160708	종로	0.043	0.021	0.4	0.004	64	31
20160708	도산대로	0.048	0.021	0.7	0.004	55	31
20160708	홍릉로	0.054	0.021	0.8	0.007	58	34
20160708	동작구	0.036	0.029	0.6	0.004	44	26
20160708	강남구	0.036	0.029	0.5	0.004	54	34
20160708	광진구	0.034	0.036	0.6	0.003	69	43
20160708	한강대로	0.06	0.023	0.7	0.005	69	40
20160708	관악구	0.039	0.03	0.6	0.005	60	38
20160708	동대문구	0.031	0.028	0.5	0.005	55	31
20160708	강서구	0.029	0.028	0.4	0.005	56	32
20160708	신촌로	0.07	0.013	0.9	0.005	82	45
20160708	용산구	0.031	0.034	0.5	0.004	60	43
20160708	화랑로	0.058	0.023	0.8	0.004	60	37
20160708	영등포로	0.058	0.02	0.6	0.007	63	34
20160708	강남대로	0.083	0.01	0.9	0.005	63	36
20160707	정릉로	0.026	0.027	0.5	0.009	47	29
20160707	양천구	0.035	0.03	0.5	0.006	34	19
20160707	동작구	0.033	0.029	0.5	0.005	31	19
20160707	강동구	0.04	0.018	0.5	0.004	48	29
20160707	동작대로	0.085	0.019	0.7	0.006	62	40
20160707	신촌로	0.066	0.01	0.8	0.008	59	32
20160707	동대문구	0.038	0.02	0.5	0.006	44	26
20160707	중랑구	0.039	0.022	0.5	0.006	43	29
20160707	성동구	0.044	0.015	0.5	0.006	43	26
20160707	공항대로	0.04	0.011	0.6	0.005	49	30
20160707	용산구	0.038	0.019	0.6	0.006	41	28
20160707	종로	0.057	0.012	0.5	0.005	43	23
20160707	도산대로	0.052	0.018	0.6	0.006	42	25
20160707	영등포로	0.068	0.012	0.6	0.009	45	31
20160707	화랑로	0.058	0.016	0.8	0.005	54	33
20160707	마포구	0.046	0.018	0.6	0.008	39	28
20160707	강남대로	0.076	0.011	0.8	0.005	56	34
20160707	성북구	0.042	0.018	0.6	0.006	39	29
20160707	중구	0.051	0.02	0.5	0.006	43	26
20160707	강서구	0.033	0.021	0.4	0.006	39	24
20160707	관악구	0.035	0.034	0.5	0.008	46	30
20160707	강북구	0.039	0.026	0.5	0.004	40	27
20160707	강남구	0.037	0.025	0.5	0.005	46	32
20160707	광진구	0.047	0.022	0.7	0.004	50	33
20160707	강변북로	0.074	0.005	0.7	0.007	53	30
20160707	노원구	0.036	0.024	0.5	0.007	36	26
20160707	도봉구	0.036	0.027	0.5	0.004	41	26
20160707	영등포구	0.034	0.032	0.5	0.005	44	28
20160707	은평구	0.031	0.021	0.3	0.005	39	22
20160707	송파구	0.036	0.024	0.6	0.004	40	26
20160707	금천구	0.035	0.031	0.5	0.006	39	27
20160707	한강대로	0.063	0.015	0.7	0.006	56	31
20160707	서초구	0.037	0.028	0.5	0.006	47	25
20160707	청계천로	0.06	0.016	0.4	0.007	55	15
20160707	천호대로	0.052	0.016	0.6	0.004	44	26
20160707	홍릉로	0.061	0.014	0.8	0.008	45	27
20160707	서대문구	0.028	0.022	0.4	0.006	39	19
20160707	구로구	0.031	0.056	0.5	0.008	53	32
20160707	종로구	0.037	0.022	0.4	0.006	35	24
20160706	강동구	0.031	0.015	0.4	0.004	20	10
20160706	금천구	0.023	0.027	0.4	0.004	19	10
20160706	성북구	0.027	0.015	0.4	0.005	16	9
20160706	관악구	0.021	0.033	0.4	0.005	25	14
20160706	영등포구	0.018	0.031	0.5	0.004	23	7
20160706	구로구						
20160706	도산대로	0.035	0.018	0.4	0.004	19	10
20160706	강남대로	0.058	0.012	0.6	0.005	28	15
20160706	은평구	0.023	0.02	0.2	0.004	21	9
20160706	중랑구	0.027	0.019	0.4	0.005	21	10
20160706	양천구	0.02	0.03	0.3	0.004	15	7
20160706	동작대로		0.018	0.5	0.005	35	21
20160706	용산구	0.028	0.023	0.5	0.005	20	12
20160706	마포구	0.028	0.026	0.4	0.005	19	13
20160706	강변북로	0.06	0.006	0.5	0.006	25	9
20160706	노원구	0.023	0.018	0.4	0.006	11	6
20160706	송파구	0.023	0.023	0.4	0.004	17	10
20160706	동대문구	0.022	0.02	0.3	0.005	16	8
20160706	성동구	0.031	0.018	0.3	0.005	19	9
20160706	홍릉로	0.043	0.013	0.6	0.006	19	11
20160706	영등포로	0.052	0.011	0.5	0.007	28	11
20160706	광진구	0.029	0.021	0.5	0.004	20	10
20160706	중구	0.032	0.019	0.4	0.003	17	9
20160706	종로	0.043	0.011	0.3	0.004	20	12
20160706	강서구	0.019	0.019	0.3	0.005	16	8
20160706	한강대로	0.047	0.013	0.6	0.005	27	12
20160706	강남구	0.023	0.024	0.3	0.004	17	11
20160706	동작구	0.02	0.029	0.3	0.004	15	8
20160706	공항대로	0.027	0.012	0.5	0.004	23	11
20160706	신촌로	0.05	0.009	0.6	0.006	30	17
20160706	종로구	0.024	0.021	0.3	0.004	12	5
20160706	정릉로	0.015	0.039	0.3	0.008	25	12
20160706	청계천로	0.043	0.015	0.3	0.007	10	7
20160706	화랑로	0.042	0.021	0.5	0.004	20	11
20160706	서대문구	0.019	0.024	0.3	0.003	18	8
20160706	강북구	0.025	0.021	0.4	0.003	11	7
20160706	도봉구	0.023	0.02	0.3	0.004	17	9
20160706	서초구	0.024	0.028	0.4	0.004	17	9
20160706	천호대로	0.038	0.015	0.5	0.003	18	12
20160705	관악구	0.018	0.014	0.3	0.004	16	12
20160705	성북구	0.023	0.008	0.4	0.005	11	9
20160705	중랑구	0.019	0.01	0.9	0.005	13	10
20160705	구로구						
20160705	동대문구	0.018	0.01	0.3	0.004	12	7
20160705	강북구	0.024	0.013	0.4	0.003	6	4
20160705	영등포구	0.015	0.017	0.5	0.003	16	8
20160705	강동구	0.026	0.007	0.3	0.003	12	8
20160705	동작대로	0	0.024	0.5	0.005	27	19
20160705	마포구	0.022	0.018	0.4	0.004	16	13
20160705	신촌로	0.039	0.007	0.6	0.005	23	14
20160705	천호대로	0.024	0.013	0.4	0.003	20	14
20160705	강서구	0.016	0.009	0.3	0.005	14	9
20160705	양천구	0.016	0.015	0.3	0.003	15	7
20160705	송파구	0.019	0.011	0.4	0.003	12	7
20160705	공항대로	0.02	0.007	0.4	0.004	18	13
20160705	용산구	0.018	0.01	0.4	0.004	19	11
20160705	청계천로	0.029	0.009	0.5	0.007	18	7
20160705	도산대로	0.021	0.008	0.4	0.003	15	9
20160705	중구	0.027	0.008	0.4	0.002	14	5
20160705	강남대로	0.04	0.008	0.6	0.004	18	10
20160705	화랑로	0.037	0.032	0.6	0.003	17	13
20160705	성동구	0.019	0.016	0.2	0.005	15	8
20160705	종로구	0.017	0.01	0.3	0.004	9	6
20160705	금천구	0.017	0.012	0.3	0.003	15	9
20160705	정릉로	0.012	0.065	0.3	0.007	16	9
20160705	동작구	0.015	0.013	0.2	0.003	8	5
20160705	노원구	0.022	0.01	0.4	0.005	6	4
20160705	종로	0.031	0.006	0.4	0.004	24	12
20160705	한강대로	0.032	0.008	0.5	0.004	25	12
20160705	영등포로	0.036	0.006	0.4	0.006	18	12
20160705	은평구	0.017	0.013	0.2	0.004	13	9
20160705	강변북로	0.031	0.006	0.3	0.005	19	11
20160705	서대문구	0.018	0.013	0.3	0.002	12	7
20160705	홍릉로	0.027	0.008	0.6	0.006	19	12
20160705	도봉구	0.022	0.015	0.3	0.003	9	5
20160705	서초구	0.017	0.022	0.3	0.003	14	7
20160705	강남구	0.018	0.009	0.3	0.004	13	9
20160705	광진구	0.022	0.01	0.4	0.005	16	10
20160704	은평구	0.013	0.034	0.2	0.004	4	13
20160704	광진구	0.021	0.022	0.5	0.003	23	16
20160704	중구	0.041	0.013	0.4	0.002	23	15
20160704	강남구	0.027	0.014	0.3	0.004	23	15
20160704	동대문구	0.029	0.015	0.4	0.004	23	14
20160704	도봉구	0.024	0.022	0.3	0.004	24	14
20160704	성북구	0.031	0.012	0.5	0.004	27	17
20160704	중랑구	0.016	0.024	0.7	0.005	21	13
20160704	강변북로	0.025	0.016	0.3	0.005	22	13
20160704	금천구	0.027	0.02	0.4	0.002	20	13
20160704	강남대로	0.068	0.006	0.7	0.004	28	16
20160704	신촌로	0.055	0.011	0.5	0.003	32	17
20160704	노원구	0.015	0.026	0.3	0.005	17	15
20160704	송파구	0.021	0.021	0.3	0.004	19	13
20160704	종로	0.056	0.007	0.6	0.004	24	14
20160704	청계천로	0.038	0.015	0.5	0.009	23	9
20160704	천호대로	0.034	0.014	0.4	0.003	24	15
20160704	강서구	0.024	0.015	0.4	0.005	27	18
20160704	성동구	0.02	0.025	0.3	0.004	22	14
20160704	강북구	0.027	0.021	0.4	0.002	21	14
20160704	동작대로	0	0.011	0.6	0.004	33	22
20160704	한강대로	0.041	0.012	0.5	0.004	30	18
20160704	서초구	0.026	0.021	0.3	0.003	21	13
20160704	영등포구	0.023	0.03	0.4	0.003	25	15
20160704	동작구	0.035	0.013	0.4	0.003	18	11
20160704	영등포로	0.048	0.009	0.4	0.006	26	13
20160704	도산대로	0.022	0.013	0.8	0.003	15	9
20160704	화랑로	0.049	0.013	0.6	0.003	28	22
20160704	용산구	0.019	0.024	0.4	0.004	23	16
20160704	공항대로	0.031	0.009	0.5	0.004	32	19
20160704	관악구	0.035	0.017	0.4	0.004	26	16
20160704	종로구	0.021	0.02	0.3	0.003	18	15
20160704	구로구						
20160704	강동구	0.025	0.017	0.3	0.003	22	14
20160704	마포구	0.03	0.024	0.4	0.003	23	18
20160704	정릉로	0.025	0.018	0.4	0.007	29	17
20160704	홍릉로	0.038	0.012	0.4	0.006	20	15
20160704	양천구	0.031	0.021	0.4	0.003	24	13
20160704	서대문구	0.015	0.031	0.3	0.002	20	11
20160703	서초구	0.017	0.047	0.4	0.004	41	29
20160703	동대문구	0.017	0.038	0.4	0.005	38	27
20160703	금천구	0.018	0.051	0.4	0.004	44	33
20160703	공항대로	0.026	0.028	0.5	0.004	51	37
20160703	중랑구	0.016	0.036	0.4	0.005	39	29
20160703	천호대로	0.026	0.033	0.4	0.003	34	23
20160703	한강대로	0.038	0.033	0.5	0.004	62	35
20160703	중구	0.035	0.034	0.2	0.003	41	29
20160703	성북구	0.025	0.032	0.5	0.005	40	34
20160703	강북구	0.019	0.046	0.4	0.003	39	27
20160703	동작대로	0.006	0.026	0.6	0.005	57	38
20160703	광진구	0.022	0.037	0.5	0.003	42	31
20160703	은평구						
