ADDR,adr1,adr2,adr3,zipcode,long,lat
인천광역시 서구 석남3동 485~494,인천광역시,서구,석남3동,404823,126.6770444,37.5105832
인천광역시 서구 석남1동 224~484,인천광역시,서구,석남1동,404824,126.6580289,37.5068056
인천광역시 서구 석남2동 650,인천광역시,서구,석남2동,404825,126.6490352,37.5062544
인천광역시 서구 석남1동 495~526,인천광역시,서구,석남1동,404826,126.6759204,37.5077143
인천광역시 서구 석남2동 527~550,인천광역시,서구,석남2동,404827,126.6683959,37.5062901
인천광역시 서구 석남3동 551~566,인천광역시,서구,석남3동,404828,126.6765652,37.5060094
인천광역시 서구 석남2동 567~593,인천광역시,서구,석남2동,404829,126.6751095,37.5005987
인천광역시 서구 신현동 1~199,인천광역시,서구,신현동,404830,126.6638112,37.5244742
인천광역시 서구 신현동 200~277,인천광역시,서구,신현동,404831,126.6639433,37.5157946
인천광역시 서구 신현동 278~295,인천광역시,서구,신현동,404832,126.6692831,37.5175455
인천광역시 서구 심곡동 238~277,인천광역시,서구,심곡동,404833,126.6738469,37.5469408
인천광역시 서구 심곡동 278~321,인천광역시,서구,심곡동,404834,126.6773341,37.5471952
인천광역시 서구 심곡동 322~344,인천광역시,서구,심곡동,404835,126.6695076,37.5469617
인천광역시 서구 연희동 1~694,인천광역시,서구,연희동,404836,126.688257,37.5589269
인천광역시 서구 연희동 695~725,인천광역시,서구,연희동,404837,126.6814123,37.5517567
인천광역시 서구 연희동 726~747,인천광역시,서구,연희동,404838,126.6729687,37.5510872
인천광역시 서구 가정1동 517~535,인천광역시,서구,가정1동,404839,126.6731087,37.5160314
인천광역시 서구 검암동 1~491,인천광역시,서구,검암동,404841,126.7019661,37.5627482
인천광역시 서구 검암동 492~538,인천광역시,서구,검암동,404842,126.6768222,37.567923
인천광역시 서구 검암동 539~594,인천광역시,서구,검암동,404843,126.6766791,37.5680075
인천광역시 서구 검암동 596~627,인천광역시,서구,검암동,404844,126.6767641,37.5661493
인천광역시 서구 검암동 628~748,인천광역시,서구,검암동,404845,126.6724874,37.562347
인천광역시 서구 가좌3동 259~280,인천광역시,서구,가좌3동,404851,,
인천광역시 남동구 남촌동,인천광역시,남동구,남촌동,405100,126.7127,37.4241
인천광역시 남동구 구월동,인천광역시,남동구,구월동,405220,126.7115881,37.4523877
인천광역시 남동구 구월1동,인천광역시,남동구,구월1동,405221,126.7115881,37.4523877
인천광역시 남동구 구월2동,인천광역시,남동구,구월2동,405222,126.713275,37.4561346
인천광역시 남동구 구월3동,인천광역시,남동구,구월3동,405223,126.696902,37.4527124
인천광역시 남동구 구월4동,인천광역시,남동구,구월4동,405224,126.7240495,37.44963
인천광역시 남동구 간석동,인천광역시,남동구,간석동,405230,126.705276,37.4586201
인천광역시 남동구 간석1동,인천광역시,남동구,간석1동,405231,126.705276,37.4586201
인천광역시 남동구 간석2동,인천광역시,남동구,간석2동,405232,126.7089631,37.4617447
인천광역시 남동구 간석3동,인천광역시,남동구,간석3동,405233,126.7145749,37.4661525
인천광역시 남동구 간석4동,인천광역시,남동구,간석4동,405234,126.7006763,37.4665606
인천광역시 남동구 만수동,인천광역시,남동구,만수동,405240,126.7319733,37.4487617
인천광역시 남동구 만수1동,인천광역시,남동구,만수1동,405241,126.7319862,37.4487802
인천광역시 남동구 만수2동,인천광역시,남동구,만수2동,405242,126.7309235,37.4591871
인천광역시 남동구 만수3동,인천광역시,남동구,만수3동,405243,126.7230742,37.4618533
인천광역시 남동구 만수4동,인천광역시,남동구,만수4동,405244,126.7356481,37.4594621
인천광역시 남동구 만수5동,인천광역시,남동구,만수5동,405245,126.7278239,37.4579622
인천광역시 남동구 만수6동,인천광역시,남동구,만수6동,405246,126.7376483,37.4437643
인천광역시 남동구 장수동,인천광역시,남동구,장수동,405250,126.7603,37.4586
인천광역시 남동구 서창동,인천광역시,남동구,서창동,405260,126.749675,37.434401
인천광역시 남동구 운연동,인천광역시,남동구,운연동,405270,126.7633,37.439976
인천광역시 남동구 도림동,인천광역시,남동구,도림동,405280,126.7259,37.4192
인천광역시 남동구 수산동,인천광역시,남동구,수산동,405290,126.7257,37.4373
인천광역시 남동구 논현동,인천광역시,남동구,논현동,405300,126.7293502,37.4057471
인천광역시 남동구 고잔동,인천광역시,남동구,고잔동,405310,126.7001,37.3967
인천광역시 남동구 남인천우체국사서함,인천광역시,남동구,,405600,126.7314909,37.4473449
인천광역시 남동구 구월4동 인천광역시미추홀도서관,인천광역시,남동구,구월4동,405700,,
인천광역시 남동구 서창동 서창서해그랑블아파트 (101~105동),인천광역시,남동구,서창동,405701,126.749675,37.434401
인천광역시 남동구 만수6동 남동구청,인천광역시,남동구,만수6동,405702,,
인천광역시 남동구 구월1동 인천남동경찰서,인천광역시,남동구,구월1동,405703,,
인천광역시 남동구 구월1동 인천시교육청,인천광역시,남동구,구월1동,405704,,
인천광역시 남동구 간석1동 극동아파트,인천광역시,남동구,간석1동,405705,,
인천광역시 남동구 간석1동 금호아파트,인천광역시,남동구,간석1동,405706,,
인천광역시 남동구 간석1동 남인천우체국,인천광역시,남동구,간석1동,405707,,
인천광역시 남동구 간석4동 범양아파트,인천광역시,남동구,간석4동,405708,,
인천광역시 남동구 간석1동 현대홈타운아파트,인천광역시,남동구,간석1동,405709,,
인천광역시 남동구 간석4동 영남아파트,인천광역시,남동구,간석4동,405710,,
인천광역시 남동구 구월1동 한미은행,인천광역시,남동구,구월1동,405711,,
인천광역시 남동구 만수1동 건설기술교육원,인천광역시,남동구,만수1동,405712,,
인천광역시 남동구 간석4동 간석신동아파밀리에명품아파트 (101~105동),인천광역시,남동구,간석4동,405713,126.7006763,37.4665606
인천광역시 남동구 간석1동 한진아파트,인천광역시,남동구,간석1동,405714,,
인천광역시 남동구 간석4동 현광아파트,인천광역시,남동구,간석4동,405715,,
인천광역시 남동구 간석4동 현대아파트,인천광역시,남동구,간석4동,405716,,
인천광역시 남동구 간석2동 금호어울림아파트 (101~118동),인천광역시,남동구,간석2동,405717,126.7089631,37.4617447
인천광역시 남동구 간석2동 우신아파트,인천광역시,남동구,간석2동,405718,,
인천광역시 남동구 간석3동 두진아파트,인천광역시,남동구,간석3동,405719,,
인천광역시 남동구 간석3동 신한아파트,인천광역시,남동구,간석3동,405720,,
인천광역시 남동구 구월3동 건설회관빌딩,인천광역시,남동구,구월3동,405721,126.696902,37.4527124
인천광역시 남동구 구월1동 현대해상화재보험빌딩,인천광역시,남동구,구월1동,405722,126.7115881,37.4523877
인천광역시 남동구 간석3동 인천메트로,인천광역시,남동구,간석3동,405723,126.7145749,37.4661525
인천광역시 남동구 간석3동 태화아파트,인천광역시,남동구,간석3동,405724,,
인천광역시 남동구 간석3동 팬더아파트,인천광역시,남동구,간석3동,405725,,
인천광역시 남동구 간석4동 풍림아이원아파트,인천광역시,남동구,간석4동,405726,,
인천광역시 남동구 고잔동 남동공단산업용품상가,인천광역시,남동구,고잔동,405727,,
인천광역시 남동구 서창동 서창임광그대가아파트 (101~118동),인천광역시,남동구,서창동,405728,126.749675,37.434401
인천광역시 남동구 구월1동 남인천세무서,인천광역시,남동구,구월1동,405729,,
인천광역시 남동구 구월1동 농협교육청출장소,인천광역시,남동구,구월1동,405730,126.7115881,37.4523877
인천광역시 남동구 구월1동 동아아파트,인천광역시,남동구,구월1동,405731,,
인천광역시 남동구 구월1동 팬더아파트,인천광역시,남동구,구월1동,405732,,
인천광역시 남동구 서창동 서창자이아파트 (101~107동),인천광역시,남동구,서창동,405733,126.749675,37.434401
인천광역시 남동구 구월2동 롯데캐슬골드아파트 (2101~2411동),인천광역시,남동구,구월2동,405734,126.713275,37.4561346
인천광역시 남동구 남촌동 풍림아파트,인천광역시,남동구,남촌동,405735,,
인천광역시 남동구 논현동 주공아파트 (101~214동),인천광역시,남동구,논현동,405736,126.7293502,37.4057471
인천광역시 남동구 남촌동 청호아파트,인천광역시,남동구,남촌동,405737,,
인천광역시 남동구 만수1동 남동등기소,인천광역시,남동구,만수1동,405738,,
인천광역시 남동구 논현동 논현힐스테이트아파트 (101~105동),인천광역시,남동구,논현동,405739,126.7293502,37.4057471
인천광역시 남동구 만수1동 삼환아파트1단지 (101~106동),인천광역시,남동구,만수1동,405740,126.7319862,37.4487802
인천광역시 남동구 만수1동 삼환아파트2단지 (201~205동),인천광역시,남동구,만수1동,405741,126.7319862,37.4487802
인천광역시 남동구 만수2동 구대동아파트 (1~5동),인천광역시,남동구,만수2동,405742,126.7309235,37.4591871
인천광역시 남동구 만수2동 구신한아파트 (A~B동),인천광역시,남동구,만수2동,405743,126.7309235,37.4591871
인천광역시 남동구 만수2동 주공아파트 (1101~1111동),인천광역시,남동구,만수2동,405744,126.7309235,37.4591871
인천광역시 남동구 만수2동 삼부아파트,인천광역시,남동구,만수2동,405745,,
인천광역시 남동구 만수2동 성신아파트,인천광역시,남동구,만수2동,405746,,
인천광역시 남동구 만수2동 신대동아파트 (1~6동),인천광역시,남동구,만수2동,405747,126.7309235,37.4591871
인천광역시 남동구 만수2동 아주아파트,인천광역시,남동구,만수2동,405748,,
인천광역시 남동구 만수3동 벽산아파트,인천광역시,남동구,만수3동,405749,,
인천광역시 남동구 구월1동 시의회,인천광역시,남동구,구월1동,405750,,
인천광역시 남동구 간석2동 간석래미안자이아파트 (101~128동),인천광역시,남동구,간석2동,405751,126.7089631,37.4617447
인천광역시 남동구 간석4동 우성아파트,인천광역시,남동구,간석4동,405752,,
인천광역시 남동구 만수3동 영풍아파트,인천광역시,남동구,만수3동,405753,,
인천광역시 남동구 만수2동 향촌휴먼시아1단지아파트 (101~138동),인천광역시,남동구,만수2동,405754,126.7309235,37.4591871
인천광역시 남동구 만수5동 효성상아아파트,인천광역시,남동구,만수5동,405755,,
인천광역시 남동구 만수6동 광명아파트,인천광역시,남동구,만수6동,405756,,
인천광역시 남동구 만수6동 금호아파트,인천광역시,남동구,만수6동,405757,,
인천광역시 남동구 만수6동 뉴서울아파트,인천광역시,남동구,만수6동,405758,,
인천광역시 남동구 만수6동 담방마을아파트,인천광역시,남동구,만수6동,405759,,
인천광역시 남동구 구월1동 가천의과대학교길병원,인천광역시,남동구,구월1동,405760,,
인천광역시 남동구 구월2동 구월힐스테이트&롯데캐슬골드아파트 (1101~1511동),인천광역시,남동구,구월2동,405761,126.713275,37.4561346
인천광역시 남동구 만수6동 대동아파트,인천광역시,남동구,만수6동,405762,,
인천광역시 남동구 만수6동 삼익아파트,인천광역시,남동구,만수6동,405763,,
인천광역시 남동구 만수6동 남동아파트 (101~106동),인천광역시,남동구,만수6동,405764,126.7376483,37.4437643
인천광역시 남동구 만수6동 이삭2차아파트 (201동),인천광역시,남동구,만수6동,405765,126.7376483,37.4437643
인천광역시 남동구 만수6동 진흥아파트,인천광역시,남동구,만수6동,405766,,
인천광역시 남동구 만수6동 한국아파트,인천광역시,남동구,만수6동,405767,,
인천광역시 남동구 만수6동 현대아파트,인천광역시,남동구,만수6동,405768,,
인천광역시 남동구 서창동 태평1차아파트 (101~105동),인천광역시,남동구,서창동,405769,126.749675,37.434401
